full_address,corrected_address,lat,lng
852 TAMPINES ST 82,852 TAMPINES STREET 82 TAMPINES VILLE SINGAPORE 520852,1.352703789,103.9364485
227 SIMEI ST 4,227 SIMEI STREET 4 HDB-TAMPINES SINGAPORE 520227,1.342020912,103.9562401
816 TAMPINES AVE 4,816 TAMPINES AVENUE 4 TAMPINES POLYVIEW SINGAPORE 520816,1.34770505,103.9375556
343 TAMPINES ST 33,343 TAMPINES STREET 33 HDB-TAMPINES SINGAPORE 520343,1.351918325,103.9612759
711 TAMPINES ST 71,711 TAMPINES STREET 71 TAMPINES STARLIGHT SINGAPORE 520711,1.358432029,103.93703590000001
873 TAMPINES ST 84,873 TAMPINES STREET 84 TAMPINES VISTA SINGAPORE 520873,1.353945406,103.93219870000001
230D TAMPINES ST 24,230D TAMPINES STREET 24 HDB-TAMPINES SINGAPORE 527230,1.356099098,103.95157809999999
328 TAMPINES ST 32,328 TAMPINES STREET 32 HDB-TAMPINES SINGAPORE 520328,1.353166175,103.9582875
161 WOODLANDS ST 13,161 WOODLANDS STREET 13 HDB-WOODLANDS SINGAPORE 730161,1.43333489,103.773674
132 MARSILING RISE,132 MARSILING RISE HDB-WOODLANDS SINGAPORE 730132,1.438281898,103.7780258
502 WOODLANDS DR 14,502A WOODLANDS DRIVE 14 HDB-WOODLANDS SINGAPORE 731502,1.433304614,103.7913136
683B WOODLANDS DR 62,683B WOODLANDS DRIVE 62 HDB-WOODLANDS SINGAPORE 732683,1.440997522,103.80284959999999
165 WOODLANDS ST 13,165 WOODLANDS STREET 13 HDB-WOODLANDS SINGAPORE 730165,1.43297209,103.7749265
648 WOODLANDS RING RD,648 WOODLANDS RING ROAD HDB-WOODLANDS SINGAPORE 730648,1.438303104,103.801474
325 WOODLANDS ST 32,325 WOODLANDS STREET 32 HDB-WOODLANDS SINGAPORE 730325,1.430788912,103.7795177
103 YISHUN RING RD,103 YISHUN RING ROAD SINGAPORE 760103,1.43136935,103.82889279999999
106 YISHUN RING RD,106 YISHUN RING ROAD CHONG PANG GARDEN SINGAPORE 760106,1.431478614,103.82745200000001
308 YISHUN RING RD,308 YISHUN RING ROAD YISHUN RIVERGREEN SINGAPORE 760308,1.4312298380000001,103.84056
350A YISHUN AVE 11,350A YISHUN AVENUE 11 YISHUN JASMINE SINGAPORE 761350,1.4260422130000001,103.844359
292 YISHUN ST 22,292 YISHUN STREET 22 HDB-YISHUN SINGAPORE 760292,1.4367247840000001,103.83696640000001
226B ANG MO KIO AVE 1,226B ANG MO KIO AVENUE 1 KEBUN BARU MALL SINGAPORE 562226,1.367322673,103.83955290000002
619 ANG MO KIO AVE 4,619 ANG MO KIO AVENUE 4 HDB-ANG MO KIO SINGAPORE 560619,1.3785880769999999,103.8386397
104A ANG MO KIO ST 11,104A ANG MO KIO STREET 11 KEBUN BARU HEIGHTS SINGAPORE 560104,1.371827009,103.8388037
632 BEDOK RESERVOIR RD,632 BEDOK RESERVOIR ROAD EUNOS GROVE SINGAPORE 470632,1.3320509459999998,103.91414509999998
624 BEDOK RESERVOIR RD,624 BEDOK RESERVOIR ROAD EUNOS HEIGHTS SINGAPORE 470624,1.334300605,103.9163981
103 LENGKONG TIGA,103 LENGKONG TIGA KEMBANGAN GARDENS SINGAPORE 410103,1.325855463,103.91059890000001
184 BISHAN ST 13,184 BISHAN STREET 13 HDB-BISHAN SINGAPORE 570184,1.350067123,103.852535
149 BISHAN ST 11,149 BISHAN STREET 11 BISHAN GREEN SINGAPORE 570149,1.344279409,103.8555557
156 BISHAN ST 13,156 BISHAN STREET 13 HDB-BISHAN SINGAPORE 570156,1.345323326,103.8565811
150 BT BATOK ST 11,150 BUKIT BATOK STREET 11 SINGAPORE 650150,1.348784675,103.7436728
288C BT BATOK ST 25,288C BUKIT BATOK STREET 25 NATURE VIEW SINGAPORE 652288,1.346064977,103.7599685
216 BT BATOK ST 21,216 BUKIT BATOK STREET 21 HDB-BUKIT BATOK SINGAPORE 650216,1.347105007,103.75363859999999
290C BT BATOK EAST AVE 3,290C BUKIT BATOK EAST AVENUE 3 SPRING VIEW SINGAPORE 650290,1.3440958019999998,103.7572753
126 BT MERAH VIEW,126 BUKIT MERAH VIEW HDB-BUKIT MERAH SINGAPORE 151126,1.284425405,103.8239092
94 HAVELOCK RD,94 HAVELOCK ROAD HAVELOCK HEIGHTS SINGAPORE 160094,1.288213201,103.83323349999999
245 BT PANJANG RING RD,245 BUKIT PANJANG RING ROAD HDB-BUKIT PANJANG SINGAPORE 670245,1.3805322480000002,103.77214140000001
425 FAJAR RD,425 FAJAR ROAD HDB-BUKIT PANJANG SINGAPORE 670425,1.385857994,103.76949599999999
423 FAJAR RD,423 FAJAR ROAD HDB-BUKIT PANJANG SINGAPORE 670423,1.3853969940000002,103.76921109999999
513 JELAPANG RD,513A JELAPANG ROAD MULTI STOREY CAR PARK SINGAPORE 671513,1.387966622,103.7674378
674A CHOA CHU KANG CRES,674A CHOA CHU KANG CRESCENT HDB-CHOA CHU KANG SINGAPORE 681674,1.401638827,103.7465353
204 CHOA CHU KANG AVE 1,204 CHOA CHU KANG AVENUE 1 HDB-CHOA CHU KANG SINGAPORE 680204,1.3807912569999998,103.7492267
274 CHOA CHU KANG AVE 2,274 CHOA CHU KANG AVENUE 2 HDB-CHOA CHU KANG SINGAPORE 680274,1.37936988,103.7428687
419 CHOA CHU KANG AVE 4,419 CHOA CHU KANG AVENUE 4 HDB-CHOA CHU KANG SINGAPORE 680419,1.381925769,103.74156049999999
359 CLEMENTI AVE 2,359 CLEMENTI AVENUE 2 HDB-CLEMENTI SINGAPORE 120359,1.313492924,103.76985479999999
603 CLEMENTI WEST ST 1,603 CLEMENTI WEST STREET 1 HDB-CLEMENTI SINGAPORE 120603,1.304788651,103.7673293
331 UBI AVE 1,331 UBI AVENUE 1 KAMPUNG UBI ESTATE SINGAPORE 400331,1.326587606,103.9035157
987B BUANGKOK GREEN,987B BUANGKOK GREEN BUANGKOK VALE SINGAPORE 532987,1.379392247,103.8782839
673 HOUGANG AVE 8,673 HOUGANG AVENUE 8 HDB-HOUGANG SINGAPORE 530673,1.372519645,103.8848302
451 HOUGANG AVE 10,451 HOUGANG AVENUE 10 HDB-HOUGANG SINGAPORE 530451,1.3788367819999998,103.8959162
513 HOUGANG AVE 10,513 HOUGANG AVENUE 10 BEDOK RESERVOIR - PUNGGOL VALE SINGAPORE 530513,1.372068415,103.88966359999999
326 HOUGANG AVE 7,326 HOUGANG AVENUE 7 HDB-HOUGANG SINGAPORE 530326,1.368080055,103.898545
613 HOUGANG AVE 8,613 HOUGANG AVENUE 8 HDB-HOUGANG SINGAPORE 530613,1.369486756,103.8847894
239 HOUGANG ST 22,239 HOUGANG STREET 22 HOUGANG HEIGHTS SINGAPORE 530239,1.3559730909999999,103.8904781
534 HOUGANG ST 52,534 HOUGANG STREET 52 HDB-HOUGANG SINGAPORE 530534,1.377154447,103.8904913
836 HOUGANG CTRL,836 HOUGANG CENTRAL HDB-HOUGANG SINGAPORE 530836,1.37008345,103.8907953
245 HOUGANG ST 22,245 HOUGANG STREET 22 HOUGANG HEIGHTS SINGAPORE 530245,1.358411187,103.891722
546 HOUGANG ST 51,546 HOUGANG STREET 51 HDB-HOUGANG SINGAPORE 530546,1.378919421,103.8917786
353 HOUGANG AVE 7,353 HOUGANG AVENUE 7 HDB-HOUGANG SINGAPORE 530353,1.372143615,103.8995152
621 HOUGANG AVE 8,621 HOUGANG AVENUE 8 HDB-HOUGANG SINGAPORE 530621,1.3699176380000002,103.8831931
609 HOUGANG AVE 8,609 HOUGANG AVENUE 8 HDB-HOUGANG SINGAPORE 530609,1.370245502,103.885525
225A JURONG EAST ST 21,225A JURONG EAST STREET 21 HDB-JURONG EAST SINGAPORE 601225,1.3420865,103.7368257
213 JURONG EAST ST 21,213 JURONG EAST STREET 21 HDB-JURONG EAST SINGAPORE 600213,1.339032566,103.7397738
401 PANDAN GDNS,401 PANDAN GARDENS HDB-JURONG EAST SINGAPORE 600401,1.320354843,103.7503004
434 JURONG WEST ST 42,434 JURONG WEST STREET 42 HDB-JURONG WEST SINGAPORE 640434,1.352404533,103.72270970000001
267 BOON LAY DR,267 BOON LAY DRIVE BOON LAY CREST SINGAPORE 640267,1.34644748,103.7069468
679C JURONG WEST CTRL 1,679C JURONG WEST CENTRAL 1 HDB-JURONG WEST SINGAPORE 643679,1.3439231569999999,103.7063956
329 TAH CHING RD,329 TAH CHING ROAD HDB-TAMAN JURONG SINGAPORE 610329,1.337460885,103.723845
323 TAH CHING RD,323 TAH CHING ROAD HDB-TAMAN JURONG SINGAPORE 610323,1.3368180790000002,103.7239146
404 JURONG WEST ST 42,404 JURONG WEST STREET 42 HONG KAH COURT SINGAPORE 640404,1.353922892,103.7225057
154 YUNG HO RD,154 YUNG HO ROAD HDB-TAMAN JURONG SINGAPORE 610154,1.3271243959999999,103.72178170000001
44 JLN BAHAGIA,44 JALAN BAHAGIA WHAMPOA GARDENS SINGAPORE 320044,1.3274093790000001,103.8572312
12 KG ARANG RD,12 KAMPONG ARANG ROAD HDB-KALLANG/WHAMPOA/NOVENA SINGAPORE 431012,1.300828855,103.8836948
10 ST. GEORGE'S RD,"10, Saint George's Road, Whampoa, Singapore, Central, 320010, Singapore",1.32371945,103.8634727096211
44 MARINE CRES,44A MARINE CRESCENT MARINE CRESCENT GARDENS SINGAPORE 441044,1.305108145,103.9131417
468 PASIR RIS DR 6,468 PASIR RIS DRIVE 6 HDB-PASIR RIS SINGAPORE 510468,1.373827722,103.9567579
452 PASIR RIS DR 6,452 PASIR RIS DRIVE 6 HDB-PASIR RIS SINGAPORE 510452,1.3714847540000001,103.95736109999999
565 PASIR RIS ST 51,565 PASIR RIS STREET 51 HDB-PASIR RIS SINGAPORE 510565,1.36882714,103.95029620000001
513 PASIR RIS ST 52,513 PASIR RIS STREET 52 ELIAS PARKS ESTATE SINGAPORE 510513,1.3751778959999998,103.9435696
602 ELIAS RD,602 ELIAS ROAD ELIAS VIEW SINGAPORE 510602,1.377294744,103.94412249999999
650 PASIR RIS DR 10,650 PASIR RIS DRIVE 10 HDB-PASIR RIS SINGAPORE 510650,1.378727637,103.93807530000001
471 PASIR RIS DR 6,471 PASIR RIS DRIVE 6 HDB-PASIR RIS SINGAPORE 510471,1.374156245,103.9578177
447 PASIR RIS DR 6,447 PASIR RIS DRIVE 6 HDB-PASIR RIS SINGAPORE 510447,1.370842055,103.95786059999999
134 PASIR RIS ST 11,134 PASIR RIS STREET 11 HDB-PASIR RIS SINGAPORE 510134,1.3651523840000002,103.9563499
137 PASIR RIS ST 11,137 PASIR RIS STREET 11 HDB-PASIR RIS SINGAPORE 510137,1.3651588330000002,103.95723050000001
131 PASIR RIS ST 11,131 PASIR RIS STREET 11 HDB-PASIR RIS SINGAPORE 510131,1.3659199,103.9563485
266 PASIR RIS ST 21,266 PASIR RIS STREET 21 HDB-PASIR RIS SINGAPORE 510266,1.366133829,103.96388259999999
581 PASIR RIS ST 53,581 PASIR RIS STREET 53 HDB-PASIR RIS SINGAPORE 510581,1.374941728,103.94661909999999
781 PASIR RIS ST 71,781 PASIR RIS STREET 71 HDB-PASIR RIS SINGAPORE 510781,1.373863311,103.9385746
211D PUNGGOL WALK,211D PUNGGOL WALK PUNGGOL RIPPLES SINGAPORE 824211,1.400935632,103.8991985
210B PUNGGOL PL,210B PUNGGOL PLACE PUNGGOL CREST SINGAPORE 822210,1.400186245,103.900097
211A PUNGGOL WALK,211A PUNGGOL WALK PUNGGOL RIPPLES SINGAPORE 821211,1.401759847,103.8999443
106C PUNGGOL FIELD,106C PUNGGOL FIELD HDB-PUNGGOL SINGAPORE 823106,1.397366642,103.9075622
41 HOLLAND DR,41 HOLLAND DRIVE HDB-QUEENSTOWN SINGAPORE 270041,1.307620049,103.7934635
23 DOVER CRES,23 DOVER CRESCENT DOVER VILLE SINGAPORE 130023,1.307436465,103.7836295
476 SEMBAWANG DR,476A SEMBAWANG DRIVE MULTI STOREY CAR PARK SINGAPORE 751476,1.4518034,103.81670140000001
180B RIVERVALE CRES,180B RIVERVALE CRESCENT RIVERVALE ARC SINGAPORE 542180,1.389947187,103.90944990000001
314C ANCHORVALE LINK,314C ANCHORVALE LINK ANCHORVALE GARDENS SINGAPORE 543314,1.3914676000000001,103.8889643
202 COMPASSVALE DR,202 COMPASSVALE DRIVE COMPASSVALE SOUTH GATE SINGAPORE 540202,1.38860813,103.89326
178A RIVERVALE CRES,178A RIVERVALE CRESCENT RIVERVALE ARC SINGAPORE 541178,1.3889732369999999,103.90965159999999
123E RIVERVALE DR,123E RIVERVALE DRIVE RIVERVALE GROVE SINGAPORE 545123,1.386649169,103.9027247
126 RIVERVALE ST,126 RIVERVALE STREET RIVERVALE PLAINS SINGAPORE 540126,1.389060217,103.9024005
101 RIVERVALE WALK,101 RIVERVALE WALK RIVERVALE COURT SINGAPORE 540101,1.38276429,103.899272
323C SENGKANG EAST WAY,323C SENGKANG EAST WAY ANCHORVALE GROVE SINGAPORE 543323,1.392913337,103.8924033
432B SENGKANG WEST WAY,432B SENGKANG WEST WAY FERNVALE PALMS SINGAPORE 792432,1.3939723290000001,103.8771353
102 SERANGOON NTH AVE 1,102 SERANGOON NORTH AVENUE 1 HWI YOH COURT SINGAPORE 550102,1.3708432730000002,103.8711536
531 SERANGOON NTH AVE 4,531 SERANGOON NORTH AVENUE 4 HDB-SERANGOON NORTH ESTATE SINGAPORE 550531,1.374819362,103.87512530000001
144 TAMPINES ST 12,144 TAMPINES STREET 12 HDB-TAMPINES SINGAPORE 521144,1.3484185780000002,103.9437258
246 TAMPINES ST 21,246 TAMPINES STREET 21 HDB-TAMPINES SINGAPORE 521246,1.353225498,103.9472322
201D TAMPINES ST 21,201D TAMPINES STREET 21 HDB-TAMPINES SINGAPORE 524201,1.352262314,103.9535865
450 TAMPINES ST 42,450 TAMPINES STREET 42 HDB-TAMPINES SINGAPORE 520450,1.35742126,103.9516613
155 SIMEI RD,155 SIMEI ROAD HDB-TAMPINES SINGAPORE 520155,1.3446994509999999,103.95821009999999
284 TAMPINES ST 22,284 TAMPINES STREET 22 HDB-TAMPINES SINGAPORE 520284,1.349103845,103.9526282
490A TAMPINES ST 45,490A TAMPINES STREET 45 HDB-TAMPINES SINGAPORE 520490,1.362021729,103.9567726
871 TAMPINES ST 84,871 TAMPINES STREET 84 TAMPINES VISTA SINGAPORE 520871,1.354403484,103.93270229999999
245 SIMEI ST 5,245 SIMEI STREET 5 HDB-SIMEI SINGAPORE 520245,1.344364975,103.9542618
106 TAMPINES ST 11,106 TAMPINES STREET 11 HDB-TAMPINES SINGAPORE 521106,1.347539192,103.94767540000001
232 TAMPINES ST 21,232 TAMPINES STREET 21 HDB-TAMPINES SINGAPORE 521232,1.356410193,103.9487017
386 TAMPINES ST 32,386 TAMPINES STREET 32 HDB-TAMPINES SINGAPORE 520386,1.354839111,103.9591535
491F TAMPINES ST 45,491F TAMPINES STREET 45 HDB-TAMPINES SINGAPORE 525491,1.3629625319999998,103.9549554
337 TAMPINES ST 32,337 TAMPINES STREET 32 HDB-TAMPINES SINGAPORE 520337,1.35238866,103.9598771
429 TAMPINES ST 41,429 TAMPINES STREET 41 HDB-TAMPINES SINGAPORE 520429,1.359085712,103.9497672
47 LOR 6 TOA PAYOH,47 LORONG 6 TOA PAYOH EAST PAYOH SPRING SINGAPORE 310047,1.336910298,103.8540304
886D WOODLANDS DR 50,886D WOODLANDS DRIVE 50 TREEGROVE@WOODLANDS SINGAPORE 734886,1.437925558,103.7946196
830 WOODLANDS ST 83,830 WOODLANDS STREET 83 HDB-WOODLANDS SINGAPORE 730830,1.4392852390000002,103.7907853
507 WOODLANDS DR 14,507 WOODLANDS DRIVE 14 HDB-WOODLANDS SINGAPORE 730507,1.431769244,103.7909352
887A WOODLANDS DR 50,887A WOODLANDS DRIVE 50 TREEGROVE@WOODLANDS SINGAPORE 731887,1.437192165,103.79389090000001
628B WOODLANDS RING RD,628B WOODLANDS RING ROAD HDB-WOODLANDS SINGAPORE 732628,1.434127706,103.8006171
809 WOODLANDS ST 81,809 WOODLANDS STREET 81 HDB-WOODLANDS SINGAPORE 730809,1.4430200359999998,103.7879158
11 MARSILING DR,11 MARSILING DRIVE MARSILING GARDENS SINGAPORE 730011,1.440393999,103.77794229999999
793 WOODLANDS AVE 6,793 WOODLANDS AVENUE 6 HDB-WOODLANDS SINGAPORE 730793,1.4423941130000002,103.8028495
505 WOODLANDS DR 14,505 WOODLANDS DRIVE 14 HDB-WOODLANDS SINGAPORE 730505,1.432194526,103.7911555
539 WOODLANDS DR 16,539 WOODLANDS DRIVE 16 HDB-WOODLANDS SINGAPORE 730539,1.4290771169999998,103.7922559
142 MARSILING RD,142 MARSILING ROAD HDB-WOODLANDS SINGAPORE 730142,1.437033489,103.7770693
862 YISHUN AVE 4,862 YISHUN AVENUE 4 KHATIB EVERGREEN II SINGAPORE 760862,1.4171756430000002,103.83934140000001
779 YISHUN AVE 2,779 YISHUN AVENUE 2 KHATIB VALE SINGAPORE 760779,1.422144614,103.8332613
711 YISHUN AVE 5,711 YISHUN AVENUE 5 SINGAPORE 760711,1.4280012030000002,103.827147
259 YISHUN ST 22,259 YISHUN STREET 22 HDB-YISHUN SINGAPORE 760259,1.434980064,103.8389647
419 YISHUN AVE 11,419 YISHUN AVENUE 11 HDB-YISHUN SINGAPORE 760419,1.423788555,103.84730290000002
663 YISHUN AVE 4,663 YISHUN AVENUE 4 HDB-YISHUN SINGAPORE 760663,1.4198863130000001,103.8400518
720 ANG MO KIO AVE 6,720 ANG MO KIO AVENUE 6 HDB-ANG MO KIO SINGAPORE 560720,1.371801024,103.84699029999999
315B ANG MO KIO ST 31,315B ANG MO KIO STREET 31 TECK GHEE VISTA SINGAPORE 563315,1.3640275730000002,103.8474787
113 BEDOK NTH ST 2,113 BEDOK NORTH STREET 2 SINGAPORE 460113,1.33036165,103.93508100000001
627 BEDOK RESERVOIR RD,627 BEDOK RESERVOIR ROAD EUNOS HEIGHTS SINGAPORE 470627,1.333961867,103.9155993
109 LENGKONG TIGA,109 LENGKONG TIGA KEMBANGAN GARDENS SINGAPORE 410109,1.324580762,103.9106975
67 BEDOK STH AVE 3,67 BEDOK SOUTH AVENUE 3 SIGLAP LUCKY VALLEY SINGAPORE 460067,1.318974103,103.9440762
62 CHAI CHEE RD,62A CHAI CHEE ROAD PING-AN GARDENS SINGAPORE 463062,1.325929118,103.9206597
142 BISHAN ST 12,142 BISHAN STREET 12 BISHAN GREEN SINGAPORE 570142,1.345501861,103.8534436
143 BISHAN ST 12,143 BISHAN STREET 12 BISHAN GREEN SINGAPORE 570143,1.345579369,103.852912
118 BISHAN ST 12,118 BISHAN STREET 12 HDB-BISHAN SINGAPORE 570118,1.346603704,103.84991529999999
233 BISHAN ST 22,233 BISHAN STREET 22 HDB-BISHAN SINGAPORE 570233,1.358576005,103.8455927
224 BISHAN ST 23,224 BISHAN STREET 23 HDB-BISHAN SINGAPORE 570224,1.358945492,103.84769870000001
302 SHUNFU RD,302 SHUNFU ROAD SHUNFU GARDENS SINGAPORE 570302,1.3493613830000002,103.8390993
102 BISHAN ST 12,102 BISHAN STREET 12 BISHAN VIEW SINGAPORE 570102,1.3451431230000002,103.84799079999999
119 BISHAN ST 12,119 BISHAN STREET 12 HDB-BISHAN SINGAPORE 570119,1.347349574,103.85053520000001
258 BISHAN ST 22,258 BISHAN STREET 22 HDB-BISHAN SINGAPORE 570258,1.359813989,103.8426907
323 BT BATOK ST 33,323 BUKIT BATOK STREET 33 HDB-BUKIT BATOK SINGAPORE 650323,1.3610322209999999,103.7480914
623 BT BATOK CTRL,623 BUKIT BATOK CENTRAL HDB-BUKIT BATOK SINGAPORE 650623,1.350831589,103.74937249999999
119 BT BATOK WEST AVE 6,119 BUKIT BATOK WEST AVENUE 6 HDB-BUKIT BATOK SINGAPORE 650119,1.3504219769999999,103.74680359999999
41 KIM CHENG ST,41 KIM CHENG STREET HDB-BUKIT MERAH SINGAPORE 160041,1.284690696,103.83159090000001
109B DEPOT RD,109B DEPOT ROAD DEPOT HEIGHTS SINGAPORE 102109,1.2809993720000001,103.80922530000001
74 TELOK BLANGAH HTS,74 TELOK BLANGAH HEIGHTS HDB-BUKIT MERAH SINGAPORE 100074,1.275363231,103.80878440000001
232 PENDING RD,232 PENDING ROAD HDB-BUKIT PANJANG SINGAPORE 670232,1.37647118,103.772398
243 BT PANJANG RING RD,243 BUKIT PANJANG RING ROAD HDB-BUKIT PANJANG SINGAPORE 670243,1.380520756,103.7712911
521 JELAPANG RD,521A JELAPANG ROAD MULTI STOREY CAR PARK SINGAPORE 671521,1.3870809480000001,103.7659571
427 BT PANJANG RING RD,427 BUKIT PANJANG RING ROAD HDB-BUKIT PANJANG SINGAPORE 670427,1.386370621,103.7698112
241 BT PANJANG RING RD,241 BUKIT PANJANG RING ROAD HDB-BUKIT PANJANG SINGAPORE 670241,1.379716969,103.7718713
286 CHOA CHU KANG AVE 3,286 CHOA CHU KANG AVENUE 3 HDB-CHOA CHU KANG SINGAPORE 680286,1.379610451,103.7415307
279 CHOA CHU KANG AVE 3,279 CHOA CHU KANG AVENUE 3 HDB-CHOA CHU KANG SINGAPORE 680279,1.3806946219999998,103.7434344
421 CHOA CHU KANG AVE 4,421 CHOA CHU KANG AVENUE 4 HDB-CHOA CHU KANG SINGAPORE 680421,1.381778969,103.7407475
684B CHOA CHU KANG CRES,684B CHOA CHU KANG CRESCENT HDB-CHOA CHU KANG SINGAPORE 682684,1.403899578,103.7472363
355 CHOA CHU KANG CTRL,355 CHOA CHU KANG CENTRAL HDB-CHOA CHU KANG SINGAPORE 680355,1.383124223,103.7437748
545 CHOA CHU KANG ST 52,545 CHOA CHU KANG STREET 52 HDB-CHOA CHU KANG SINGAPORE 680545,1.3934879980000001,103.7433975
612 CHOA CHU KANG ST 62,612 CHOA CHU KANG STREET 62 HDB-CHOA CHU KANG SINGAPORE 680612,1.400008661,103.7443527
350 CHOA CHU KANG CTRL,350 CHOA CHU KANG CENTRAL HDB-CHOA CHU KANG SINGAPORE 680350,1.383527841,103.7434692
344 CLEMENTI AVE 5,344A CLEMENTI AVENUE 5 HDB-CLEMENTI SINGAPORE 121344,1.317924835,103.7696044
340 CLEMENTI AVE 5,340A CLEMENTI AVENUE 5 SINGAPORE 121340,1.31815768,103.7703139
112 CLEMENTI ST 13,112 CLEMENTI STREET 13 SUNSET WAY RESIDENCE SINGAPORE 120112,1.323301238,103.7698535
50 CIRCUIT RD,50 CIRCUIT ROAD MACPHERSON GARDEN SINGAPORE 370050,1.324884483,103.8855714
127 GEYLANG EAST AVE 1,127 GEYLANG EAST AVENUE 1 GEYLANG EAST GROVE SINGAPORE 380127,1.31772915,103.8877599
987C BUANGKOK GREEN,987C BUANGKOK GREEN BUANGKOK VALE SINGAPORE 533987,1.37932815,103.8777892
988C BUANGKOK GREEN,988C BUANGKOK GREEN BUANGKOK VALE SINGAPORE 533988,1.380296863,103.87726640000001
988A BUANGKOK GREEN,988A BUANGKOK GREEN BUANGKOK VALE SINGAPORE 531988,1.3794675969999999,103.8772665
423 HOUGANG AVE 6,423 HOUGANG AVENUE 6 HDB-HOUGANG SINGAPORE 530423,1.374081609,103.8939767
535 HOUGANG ST 52,535 HOUGANG STREET 52 HDB-HOUGANG SINGAPORE 530535,1.376441745,103.8901338
695 HOUGANG ST 61,695 HOUGANG STREET 61 HOUGANG SPRING SINGAPORE 530695,1.376314852,103.88747359999999
408 HOUGANG AVE 10,408 HOUGANG AVENUE 10 SINGAPORE 530408,1.373326125,103.8953862
217A JURONG EAST ST 21,217A JURONG EAST STREET 21 HDB-JURONG EAST SINGAPORE 601217,1.3404549140000002,103.7384267
219 JURONG EAST ST 21,219 JURONG EAST STREET 21 HDB-JURONG EAST SINGAPORE 600219,1.340776789,103.7380191
48 TEBAN GDNS RD,48 TEBAN GARDENS ROAD HDB-JURONG EAST SINGAPORE 600048,1.320497729,103.73996770000001
51 TEBAN GDNS RD,51 TEBAN GARDENS ROAD HDB-JURONG EAST SINGAPORE 600051,1.3207727009999999,103.7370353
286B TOH GUAN RD,286B TOH GUAN ROAD HDB-JURONG EAST SINGAPORE 602286,1.338577829,103.745138
438 JURONG WEST AVE 1,438 JURONG WEST AVENUE 1 HDB-JURONG WEST SINGAPORE 640438,1.351409993,103.72360079999999
451 JURONG WEST ST 42,451 JURONG WEST STREET 42 HDB-JURONG WEST SINGAPORE 640451,1.351878748,103.7185016
866 JURONG WEST ST 81,866 JURONG WEST STREET 81 HDB-JURONG WEST SINGAPORE 640866,1.3505736480000001,103.6954658
324 TAH CHING RD,324 TAH CHING ROAD HDB-TAMAN JURONG SINGAPORE 610324,1.336375666,103.7234505
416 JURONG WEST ST 42,416 JURONG WEST STREET 42 HDB-JURONG WEST SINGAPORE 640416,1.3524259140000001,103.7259246
652A JURONG WEST ST 61,652A JURONG WEST STREET 61 HDB-JURONG WEST SINGAPORE 641652,1.336679135,103.69833320000001
704 JURONG WEST ST 71,704 JURONG WEST STREET 71 HDB-JURONG WEST SINGAPORE 640704,1.34079663,103.6951834
758 JURONG WEST ST 74,758 JURONG WEST STREET 74 HDB-JURONG WEST SINGAPORE 640758,1.350154946,103.70034720000001
862 JURONG WEST ST 81,862 JURONG WEST STREET 81 HDB-JURONG WEST SINGAPORE 640862,1.350142481,103.69668459999998
46 JLN BAHAGIA,46 JALAN BAHAGIA WHAMPOA GARDENS SINGAPORE 320046,1.3276465309999999,103.85692209999999
58 JLN MA'MOR,58 JALAN MA'MOR HDB-KALLANG/WHAMPOA SINGAPORE 320058,1.3283606559999999,103.8571672
461 CRAWFORD LANE,461 CRAWFORD LANE CRAWFORD COURT SINGAPORE 190461,1.305104174,103.8608694
79 MARINE DR,79 MARINE DRIVE MARINE DRIVE VIEW SINGAPORE 440079,1.301533134,103.90781199999999
141 PASIR RIS ST 11,141 PASIR RIS STREET 11 HDB-PASIR RIS SINGAPORE 510141,1.36418011,103.9587356
187 PASIR RIS ST 11,187 PASIR RIS STREET 11 HDB-PASIR RIS SINGAPORE 510187,1.3647856219999999,103.9592925
111 PASIR RIS ST 11,111 PASIR RIS STREET 11 HDB-PASIR RIS SINGAPORE 510111,1.36805792,103.9563785
222 PASIR RIS ST 21,222 PASIR RIS STREET 21 HDB-PASIR RIS SINGAPORE 510222,1.370694787,103.961797
210C PUNGGOL PL,210C PUNGGOL PLACE PUNGGOL CREST SINGAPORE 823210,1.399654404,103.8999156
211C PUNGGOL WALK,211C PUNGGOL WALK PUNGGOL RIPPLES SINGAPORE 823211,1.4007604930000002,103.8996136
632A PUNGGOL DR,632A PUNGGOL DRIVE EDGEDALE GREEN SINGAPORE 821632,1.400695478,103.91334
641B PUNGGOL DR,641B PUNGGOL DRIVE THE MEADOWS SINGAPORE 822641,1.3987921019999998,103.9166252
201C PUNGGOL FIELD,201C PUNGGOL FIELD SINGAPORE 823201,1.3993314819999998,103.903712
101A PUNGGOL FIELD,101A PUNGGOL FIELD HDB-PUNGGOL SINGAPORE 821101,1.397946168,103.90594509999998
213B PUNGGOL WALK,213B PUNGGOL WALK PUNGGOL WAVES SINGAPORE 822213,1.400719621,103.89848470000001
341B SEMBAWANG CL,341B SEMBAWANG CLOSE SUN TRELLIS SINGAPORE 752341,1.44798211,103.8185069
504A MONTREAL DR,504A MONTREAL DRIVE MONTREAL SPRING SINGAPORE 751504,1.451296563,103.82412020000001
472 SEMBAWANG DR,472 SEMBAWANG DRIVE HDB-SEMBAWANG SINGAPORE 750472,1.451583083,103.816245
448B SENGKANG WEST WAY,448B SENGKANG WEST WAY FERNVALE CREST SINGAPORE 792448,1.3934198169999998,103.8733199
