address,amenities,area,bathrooms,bedrooms,description,details,lease,link,name,price,property_type,psf_price
58 Serangoon North Avenue 1 - D19,"Jogging Track,Clubhouse,Function Room,Mini Golf Range,Gym,Jacuzzi,Tennis Court,Parking,Undrewater Fitness Station,Outdoor Dining,Fun Pool,Pavilion,Hammocks,Reflexology Path,Pool Deck,Swimming Pool,Wading Pool,Fountain,Playground,Fitness Corner,Retail Shops,Lap Pool,BBQ,Spa Pavilion",517 sqft / 48.03 sqm,1,2,"Fantastic Brand New launch of 2018!
Efficient 1 + Study FOR SALE!
Beautiful design with SMART - Home community for all units!
Quality finishing
Superb facilities
Amenities aplenty

Call for appointment now!

Alex Ong 93377333
www.SgpropertyStar.com","Furnishing,Partially Furnished,District,D19",2024 - 99 years,https://www.99.co/singapore/sale/property/affinity-at-serangoon-condo-qqr86Txzwfs7cMjSEnnUYM?enquiry_position=12&enquiry_source=Search,Affinity At Serangoon,"$749,000",Condo,"$1,449 psf"
9 Serangoon North View - D19,"Clubhouse,Jacuzzi,Tennis Court,Yoga Corner,Pavilion,Hammocks,Pool Deck,Lounge,Swimming Pool,Wading Pool,Spa Pool,Playground,Fitness Corner,Reflexology Path,BBQ,Hydrotherapy Pool",689 sqft / 64.01 sqm,2,3,"Fantastic Brand New launch of 2018!
The Garden Residences by Keppel &amp; Wingtai.
Highly Efficient 2 + Study FOR SALE!
Beautiful design with SMART - Home community for all units!
Quality finishing
Superb facilities
Amenities aplenty

Call for appointment now!

Alex Ong 93377333
www.SgpropertyStar.com","Furnishing,Partially Furnished,District,D19",2021 - 99 years,https://www.99.co/singapore/sale/property/the-garden-residences-condo-fv8uoZkk7DNo9zTkPzwPei?enquiry_position=18&enquiry_source=Search,The Garden Residences,"$1,068,000",Condo,"$1,550 psf"
9 Serangoon North View - D19,"Clubhouse,Jacuzzi,Tennis Court,Yoga Corner,Pavilion,Hammocks,Pool Deck,Lounge,Swimming Pool,Wading Pool,Spa Pool,Playground,Fitness Corner,Reflexology Path,BBQ,Hydrotherapy Pool","1,119 sqft / 103.95 sqm",3,5,"NEW LAUNCH 2018!
The Garden Residences - brand new 4 + Study FOR SALE!

Beautiful Garden with Smart Home community.
Truly a masterpiece. 
The Garden Residences is a home for all. 
✅ Strong collaboration of Reputable Developers and Builder: Keppel Land / Wing Tai & Dragages.
✅ Wide unit mix of 1 to 5 bedrooms.
✅ Highly efficient layout.
✅ 24 hours Gym overlooking 75m pool. 
✅ Over 100 species of plants along your own boardwalk. 
✅ Free shuttle bus to Serangoon MRT / NEX 
✅ Smart community to TOP it all.

Definitely a sought-after project, be it for own-stay or investment.

Come, MAKE AN APPOINTMENT with me to view the beautiful showsuites of The Garden Residences.

Unfamiliar with this estate? Give me a call. I'll be glad to walk you around.

The Garden Residences is Located at Serangoon North View with 70% of units over-looking landed houses.

SEARCH for the RIGHT agent:
https://goo.gl/uYxcuZ


Alex Ong 
93377333
www.TheGardenResidences.push.sg","Furnishing,Partially Furnished,District,D19",2021 - 99 years,https://www.99.co/singapore/sale/property/the-garden-residences-condo-P2coirHWAUBc7ZSaFf7wM9?enquiry_position=16&enquiry_source=Search,The Garden Residences,"$1,717,000",Condo,"$1,534 psf"
9 Serangoon North View - D19,"Clubhouse,Jacuzzi,Tennis Court,Yoga Corner,Pavilion,Hammocks,Pool Deck,Lounge,Swimming Pool,Wading Pool,Spa Pool,Playground,Fitness Corner,Reflexology Path,BBQ,Hydrotherapy Pool",786 sqft / 73.02 sqm,2,3,"NEW LAUNCH 2018!
The Garden Residences - brand new 3 BEDROOM FOR SALE!

Beautiful Garden with Smart Home community.
Truly a masterpiece. 
The Garden Residences is a home for all. 
✅ Strong collaboration of Reputable Developers and Builder: Keppel Land / Wing Tai & Dragages.
✅ Wide unit mix of 1 to 5 bedrooms.
✅ Highly efficient layout.
✅ 24 hours Gym overlooking 75m pool. 
✅ Over 100 species of plants along your own boardwalk. 
✅ Free shuttle bus to Serangoon MRT / NEX 
✅ Smart community to TOP it all.

Definitely a sought-after project, be it for own-stay or investment.

Come, MAKE AN APPOINTMENT with me to view the beautiful showsuites of The Garden Residences.

Unfamiliar with this estate? Give me a call. I'll be glad to walk you around.

The Garden Residences is Located at Serangoon North View with 70% of units over-looking landed houses.

SEARCH for the RIGHT agent:
https://goo.gl/uYxcuZ


Alex Ong 
93377333
www.TheGardenResidences.push.sg","Furnishing,Partially Furnished,District,D19",2021 - 99 years,https://www.99.co/singapore/sale/property/the-garden-residences-condo-V3ysvFukFP5hnGe83u74H7?enquiry_position=17&enquiry_source=Search,The Garden Residences,"$1,198,000",Condo,"$1,524 psf"
103 Prince Charles Crescent - D3,"Fun Pool,Clubhouse,Pool Deck,Gym,Open Terrace,Spa Pavilion,Lounge,Jacuzzi,Tennis Court,Outdoor Dining,Lap Pool,Jogging Track,Hydrotherapy Pool",700 sqft / 65.03 sqm,1,2,"THE CREST 
@ Prince Charles Crescent. 

Many units SOLD over the Weekend!!

Attractive Prices

All HIGH floors with stunning views! 
1 bedroom 657 - 710sqft
2 bedroom 775-1001sqft 
2 + Study 883-1044sqft 

All 3 bedrm with (PPP) 
Preferential Payment Plan-Only 5% & Move in!
3 bedroom 1184-1378 sqft 
Fr $2,185,000
(Choice of typical, loft and dual-key available)

Special 3-months Defect Liability Period (DLP) given by developer. 

Other choice units up to 4 bedroom dual-key available too. 
Operating hours: ‪11am – 6pm‬

Register with me to view this beautiful iconic condominium.
You will fall in love with this masterpiece. 

Make this your dream home now!

嘉御苑是新加坡市中心少见的无遮挡项目，站在高层远眺，城市百万风景线一览无余，尽显“花园城市”魅力！本次加推的103栋顶层就是23楼空中会所，更为便利，乘坐电梯可直达空中会所，享美好夕阳夜色，与亲朋好友共享美好时光。 

Project IC

Alex Ong
93377333
OrangeTee & Tie
www.SgpropertyStar.com","Furnishing,Partially Furnished,District,D03",2018 - 99 years,https://www.99.co/singapore/sale/property/the-crest-condo-obyg9dpKmpN3ALHEWEVsJm?enquiry_position=11&enquiry_source=Search,The Crest,"$1,423,000",Condo,"$2,033 psf"
Singapore 140146 - D3,"City View,Greenery View,Balcony","1,420 sqft / 131.92 sqm",2,4,"Must View! Call Christopher 92275777 to view now!
Rare 5A Corner
132SQM / 1420 SQFT
3 Huge Bedrooms
1 Study Room
Balcony in the Hall
Service Balcony in the Kitchen
Nicely Renovated and maintain
Bright, Windy and Breezy
Lease: 1 Aug 1995
24 Years old Only
Remaining Lease : 75 years

Best Location in the Town!
2 Mins To Queenstown MRT!
3 Mins to Queenstown Stadium 
3 Mins to Queenstown Swimming Pool
3 Mins To Wet Market and Shops
Full Of Amenities 
Direct Buses to Orchard , CBD & Town


Chinese Not Eligible!!!
Call 92275777
 Christopher Yeo Propnex

Blk 146 Mei Ling Street (S)140146
Queenstown HDB Town
Mei Ling Street is located in the Queenstown HDB Estate. 

It is accessible through the nearest train stations such as Queenstown (EW19), Commonwealth (EW20), and Redhill (EW18). The nearest primary schools are Queenstown Primary School, New Town Primary School, and Gan Eng Seng Primary School. 

This property is close to amenities like NTUC FAIRPRICE (STIRLING ROAD), Cold Storage Anchorpoint , and NTUC FAIRPRICE (DAWSON). The closest shopping malls are Anchorpoint, ANCHORPOINT SHOPPING CENTRE, and QUEENSWAY SHOPPING CENTRE.","Furnishing,Unfurnished,Facing,North South,Availability,Now,District,D03",1995 - ,https://www.99.co/singapore/sale/property/146-mei-ling-street-hdb-J3QbJb9WZn8D6sa86rpHZJ?enquiry_position=35&enquiry_source=Search,146 Mei Ling Street,"$890,000",HDB 5 Rooms,$627 psf
14 Hougang Street 11 - D19,"Clubhouse,Games Room,Gym,Jacuzzi,Steam Room,Tennis Court,Parking,Balcony,Fibre Ready,Renovated,Maid Room,Swimming Pool,Playground,Fitness Corner,Security,Pool View,Lap Pool,BBQ","1,755 sqft / 163.04 sqm",4,4,"High Floor! Pool View! Perfect Own Stay!
Four bedders at The Minton for Sale!

* High floor
* Bright and breezy
* Awesome unblocked Pool view
* Well Renovated unit
* Move in condition
* Spacious 4 bedrooms
* Full condo facilities
* Mins walk to Serangoon mrt station (NorthEast & Circle line)

Viewing upon request.
Call David @ 82000013 for exclusive viewing.

The Minton is located Close to institutions such as Paya Lebar Methodist Girl's Primary School and Paya Lebar Methodist Girl's Secondary School. The Minton is also within walking distance to the stretch of eateries located at Lorong Liew Lian and Hougang Street. Residents can head to shopping centers like Upper Serangoon Shopping Center and ICB Shopping Center for amenities such as retail, supermarkets, restaurants, banks, and more. In addition, it is within reasonable driving distance to Tai Keng Shopping Center. For vehicle owners, driving from The Minton to the Central Business District (CBD) and Orchard Road takes 10 - 15 minutes, via Boundary Road and the Central Expressway (CTE).

Viewing upon request.
Hurry! Dont Miss! Call Christopher @ 92275777 for exclusive viewing appointment.

","Furnishing,Unfurnished,Facing,North,Availability,Now,District,D19",2014 - 99 years,https://www.99.co/singapore/sale/property/the-minton-condo-n7FoXQKoqjYqDjZK7t5PS4?enquiry_position=34&enquiry_source=Search,The Minton,"$1,920,000",Condo,"$1,094 psf"
Singapore 140149 - D3,Balcony,"1,528 sqft / 141.95 sqm",2,3,"  Breezy North-South orientation
  Spacious EA that can be converted to 4 bedroom
  Balcony with unblock view
  2-min walk to Queenstown MRT
  4-min walk to wet market & food centre
  5-min walk to Queenstown Sports Complex
  Chinese quota filled
  Only Indians, Malays & other races are eligible

Call Christopher at 92275777  for viewing appointment now!","Furnishing,Unfurnished,Facing,North,Availability,Now,District,D03",1995 - ,https://www.99.co/singapore/sale/property/149-mei-ling-street-hdb-SUk2SmrCjNL4n7pXUCXniM?enquiry_position=33&enquiry_source=Search,149 Mei Ling Street,"$1,028,000",HDB Executive,$673 psf
Singapore 794453 - D28,High Floor,990 sqft / 91.97 sqm,2,3,"4 Room Premium Near Seletar Mall & LRT

New Listing!!!
High floor , Unblock View,
Corner unit
Upcoming Fernvale hub is just right beside with 
Wet market & Coffeeshop 
Pure Selling 
Don’t miss this great location unit.

Hurry! Call Christopher at 92275777 for viewing appointment now!
","Furnishing,Partially Furnished,Facing,South East,Availability,Now,District,D28",2015 - 99 years,https://www.99.co/singapore/sale/property/453d-fernvale-road-hdb-WmoUxrnTDL6SmfUzoTjgG4?enquiry_position=32&enquiry_source=Search,453D Fernvale Road,"$450,000",HDB 4 Rooms,$455 psf
Oakwood Grove - D25,"Maid Room,Greenery View,Patio / PES,Renovated,Balcony","12,321 sqft / 1,144.65 sqm",8,9,"D25 Landed

Land size 12,312 Sqft
Current Built up 6,640 Sqft
Permitted Built up 8,600 Sqft

Asking was $6,200,000 (land $504 psf)
Price Reduced!!
Only $5,xxx,000.
Must sell!

Suitable for multi gen multi families
9 Rooms 8 Baths

Mins to Marsiling Central
Amenities nearby
Mins to BKE & SLE

Ground floor
2 Living room
1 huge dining area
1 granny/guest room en-suite
2 kitchen
2 bathrooms
Maids and stores

2nd floor
3 bedrooms en-suite
2 bedrooms/study 

3rd floor
1 living area
2 bedroom en-suite
1 study

Park more than 9 cars
Big garden potential for swimming pool

1KM to Fuchun Pri
1KM to Si Ling Pri

99 Leasehold from 1995 (Bal 75)","Furnishing,Unfurnished,Facing,East,Availability,Now,Landed House Area Zoning,Others,District,D25", - ,https://www.99.co/singapore/sale/property/oakwood-grove-landed-bejnzGh639EBdHQ9k7aXyT?enquiry_position=31&enquiry_source=Search,Oakwood Grove,"$5,500,008",Bungalow,$446 psf
15 Minbu Road - D11,"Low Floor,Greenery View,Balcony","2,088 sqft / 193.98 sqm",4,4,"Looking for a brewing spot for potential collective sale?

RARE 5-Bedrooms FREEHOLD Apartment - MANDALAY MANSION (Last sold some time in 2016 June)

-  Freehold Apartment
-  Hard-to-come by property with potential for enbloc
-  Plot ratio of 2.8 potential is yet to be maximized
-  Total 25 units apartment

* Luxurious size 2088 sqft (193 sqm)
* Huge 4+1 bdrm and  4 bathrooms
* Tenanted (Median rent $7050 @$3.38psf. Source SRX)
* Ample nearby amenities including Malls, eateries, and schools
* Walking distance to Novena MRT, Shaw Plaza, Zhongshan mall

Balestier’s attraction is predominantly its freehold properties. This unit is a luxurious 2,088 sqft of your very own space. Large full pane windows that let in the picturesque view of greens straight into the living space.  Simple finishes that exude a sense of family warmth. Ample space for whole family to enjoy. 

Come View with me and ask questions By Contacting 82231481 now.

P/S: Viewing by Appointment Only.","Availability,Now,Tenancy Current Rent,S$6500,District,D11", - Freehold,https://www.99.co/singapore/sale/property/mandalay-mansion-condo-VD4kTtWbacMqbNpLuCkuFm?enquiry_position=30&enquiry_source=Search,Mandalay Mansion,"$2,250,000",Condo,"$1,078 psf"
Singapore 820118 - D19,"Low Floor,Bomb Shelter,Corner Unit","1,216 sqft / 112.97 sqm",2,3,"HDB 5RM UNIT FOR SALE (118 Edgefield Plains)
=====================
HIGHLIGHTS
===========
# Spacious Corner Unit
# Quiet Facing
# Large Kitchen Space
# Large Dining/Living Area

AMENITIES
==========
# Close to Outdoor Badminton Court
# Walking distance to Food Court
# One LRT Train Station from Punggol Central
# Mini-Mart facing Meridian LRT

SCHOOLS (1KM)
========
# Mee Toh School
# Compassvale Primary
# Edgefield Primary
# Greendale Primary
# Horizon Primary
# North Spring Primary
# Punggol View Primary
# Rivervale Primary","Availability,Now,District,D19",2003 - ,https://www.99.co/singapore/sale/property/118-edgefield-plains-hdb-LYofHDWMLEDCeRePipnYpd?enquiry_position=29&enquiry_source=Search,118 Edgefield Plains,"$438,888",HDB 5 Rooms,$361 psf
101 Prince Charles Crescent - D3,"Fun Pool,Clubhouse,Pool Deck,Gym,Open Terrace,Spa Pavilion,Lounge,Jacuzzi,Tennis Court,Outdoor Dining,Lap Pool,Jogging Track,Hydrotherapy Pool",904 sqft / 83.98 sqm,2,2,"CHINESE NEW YEAR SPECIALS!!!!
The ONLY project with Special Deferred Payment (PPP) WITHOUT price increasing!

Gong Xi Huat promo!
Newly released Villa Blk 107 with *$88k discount! (Valid 1st - 28th Feb 2018)
Units come with ENHANCED premium specs with luxury fittings like Archlinea, Bang & Olufsen, Miele.

The MOST Irresistible project for ALL!
Dreaming of owning a Prestigious Iconic condominium surrounded by amenities with mere 5-mins drive to Orchard?

Introducing THE CREST,
2 / 3 / 4 bedrooms Brand new developer units FOR SALE!! Dual-key available also.

Rolling out THE EASIEST payment terms and move-in immediately.

THE PREFERENTIAL PAYMENT PLAN (PPP)

Pay no mortgage for the next 2 years
Only 5%* deposit to stay and own a unit.
Options to stay or lease out.
Further 5% only after 12 months
Final 90% after 24 months.

Special PERKS Exclusively for this scheme:
1) No Price Increased
2) Immediate Move-In
3) 12-months Defect Liability Period*
4) Lease out immediately after key collection
*Terms and conditions apply

Unique Selling Points:
1) Strategic location- Located in the tranquil Tanglin area bordering good class bungalows and embassies.
2) Close proximity to Orchard Road with CBD.
3) Walking distance to Redhill MRT. 
4) Iconic Architecture- Designed by award winning Toyo Ito. A stunning masterpiece in District 3
5) Park Connector- Direct and Easy access to Urban and Nature.
6) Low cash outlay- Less than the normal 20% booking fee needed. 

 A TIP TOP luxurious condominium with many unique selling points which results in units selling every week.

“Life peaks at The Crest”
Toyo Ito
Iconic
Preferential Payment Plan

Timeless
Opportunity
Park Connector

Search for the RIGHT agent:
https://goo.gl/uYxcuZ

Project IC
Alex Ong | OrangeTee
93377333
www.SgpropertyStar.com
www.the-crest.push.sg","Furnishing,Partially Furnished,District,D03",2018 - 99 years,https://www.99.co/singapore/sale/property/the-crest-condo-McCLHbbESiYgk9r23aegcT?enquiry_position=2&enquiry_source=Search,The Crest,"$1,921,000",Condo,"$2,125 psf"
Frankel Terrace - D15,"Maid Room,Low Floor,Greenery View,Ground Floor,Renovated","1,716 sqft / 159.42 sqm",3,4,"D15 2-Storey Terrace
New Listing!
I am the sole exclusive marketing agent. Call me for appointment timing fast before its too late

Siglap area 
Beautiful & Quiet 
Minutes drive to the buzzing area of Siglap
Regular land shape 

land area: 1,716sqft
Built in area: 2,315sqft 
4 1 Bedrooms 
3 Bathrooms

Must Sell

Shirlene Tan
88382238","Furnishing,Partially Furnished,Facing,South East,Availability,Now,Landed House Area Zoning,Others,District,D15",2014 - Freehold,https://www.99.co/singapore/sale/property/frankel-terrace-landed-QzJFqa6eRjr256MVXFPpEf?enquiry_position=28&enquiry_source=Search,Frankel Estate,"$3,200,000",Terraced House,"$1,865 psf"
122 Beach Road - D7,"Jogging Track,Open Terrace,Pavilion,Water Feature,Sky Terrace,Greenery View,Pool Deck,Meeting Room,Lounge,Sea View,Fitness Corner,Fibre Ready,Lap Pool,Balcony",409 sqft / 37.99 sqm,1,1,"EXPERIENCE PREMIUM CONDO LIVING IN THE HEART OF BEACH ROAD

BEACH ROAD –DISTRICT 7

All residents will enjoy exclusive membership to Midtown Hub, where they can network, socialize and connect with a like-minded community of innovative thought leaders. It is a space that is alive with energy and activity.

Project Highlights:

Residential Component of Guoco Midtown

Excellent Connectivity via 4 MRT lines / expressways

Conserved Building: Former Beach Road Police Station

Marina Bay & Kallang Basin Views

Work, Live & Play: Grade A offices, public & retail spaces, exclusive residences

A brand new condominium in District 7 developed by renowned developer, GuocoLand

Part of Guoco Midtown that comprises premium Grade A office space, public and retail spaces, exclusive residences, and the former Beach Road Police Station, a conserved building

Just 5 minutes’ walk to Bugis MRT Station and a short drive away to Esplanade and City Hall MRT stations to connect to the rest of the city

Located within Central Business District, at the intersection of two key development corridors along Beach Road and Ophir-Rochor Road

Key connector between 3 office micromarkets – City Hall, Marina Centre & Bugis

Served by four MRT lines and Nicoll Highway, as well as the North-South Expressway in the future

Great unit mix of 219 residential units consisting of 1 to 3 bedroom units ranging from 409sqft to 1,324 sqft

Shopping, dining and lifestyle amenities close by through Suntec City, Bugis Junction, Raffles City and Marina Bay Sands

Healthcare facilities easily a short drive away such as Raffles Hospital (North Bridge Road), Novena Medical Centre

Project Details:

Developer: Guocoland

Address: 122 Beach Road

Property Type: Private Condominium

Tenure: 99 year lease hold

Total Units: 219 units

Unit Mix: 1 bedroom, 2 bedroom, 2 bedroom duplex, 3 bedroom duplex

Call 83880009 Now To Enquire.","Furnishing,Unfurnished,Facing,North South,Availability,Now,District,D07",2022 - 99 years,https://www.99.co/singapore/sale/property/midtown-bay-condo-vrrkTMBcSJwkb7Q6xmQ8HE?enquiry_position=26&enquiry_source=Search,Midtown Bay,"$1,397,700",Condo,"$3,417 psf"
371 Beach Road - D7,"Clubhouse,Function Room,Water Feature,Gym,Jacuzzi,Outdoor Dining,Jet Pool,Yoga Corner,Swimming Pool,Viewing Deck,Lounge,Mini Golf Range,Playground,Fitness Corner,Reflexology Path,BBQ",775 sqft / 71.99 sqm,2,2,"City gate 2 br dual key for sale with tenancy 
High floor
Take over ready tenancy!
Bright and breezy unit
Panoramic views 

Nearby developments: Concourse skyline, The Plaza, Duo Residence, Southbank

View to appreciate
Pls call Kevin 97465616","Availability,Now,District,D07",2019 - 99 years,https://www.99.co/singapore/sale/property/city-gate-condo-JEBCDeyoDG4cm78Jd4hvqL?enquiry_position=25&enquiry_source=Search,City Gate,"$1,650,000",Apartment,"$2,129 psf"
128 Serangoon North Avenue 1 - D19,"Fitness Corner,Function Room,Gym,Clubhouse,Balcony,Pavilion,Aircon,Jacuzzi,Playground,Security,Stove,BBQ",850 sqft / 78.96 sqm,2,3,"**AFFINITY AT SERANGOON**
(FORMER SERANGOON VILLE)
Call for Showflat Viewing Today 90616162

☀FOREIGNERS ELIGIBLE (外籍人士亦可认购)
Project Name: Affinity at Serangoon
Developer: Oxley Serangoon Pte Ltd
District: 19
Location: 128 Serangoon North Avenue 1, S550128
Tenure: 99 Years
TOP: Est. Dec.- 2024
No. of Blocks/ Storeys: 7 Block, 14 Storeys (Non- Landed)
No. Car Park Lots: TBC
Site Area: 296,193 Sqft 
No. of Units: 1012 Non- Landed-, 40 Strata Landed- and 5 Commercial Units

Unit Mix: 
1 Br (186 units) : 474 sqft - 560 sqft 
1 + S (202 units) : 538 - 678 sqft 
2br compact ( 35 units): 635 - 775 sqft
2br premium (203 units): 624 - 775 sqft 
3 Br (334 units): 850-1249 sqft 
4 Br(42units): 1410-1701sqft 
Townhouse (40 units) 

Total 1052 Residential Units, 5 Commercial Units
Affinity Unique Selling Points:
* Nice spacious and unique floor plan layout.
* All bedrooms can fit a Queen size bed.
* Most units are North South facing.
* Panoramic unblocked landed view for most of the units

Direct Developer Sales (首选单位，优惠价格，考查发展项目，请拨热线开发商销售热线
嘉宾预购可享特价优惠
SMS/Whatsapp kOH Li Li 90616162 
To register your interest to for VVIP Preview Now & enjoy Early Bird Discount !!!!!
-------------------------------------------------- ---------------------
Other projects :
The Tre Ver ,Twin Vew,The Verandah, Woodleigh Residences, Amber 45 ,Seaside Residences, The Jovell, JadeScape, M5, Jiak kim , Riverfront Residences,Kingsford waterbay,Grandeur Park,Rivercove ,The Garden Residences, Park Colonial, Parksuites, Coco palm, Changi court, Changi green, Jui Residences, Cityview,The Tapestry,Stirling Residences, Marina One
Duo Residences, SEA PAVILION RESIDENCES
Park Place Residences

Call / whatsapp KOH Li Li
at 90616162 for more details.","Availability,Now,District,D19",1987 - 100 years,https://www.99.co/singapore/sale/property/serangoon-ville-condo-FCCdJLqnA2wQfJJ6nsFz56?enquiry_position=165&enquiry_source=Search,Serangoon Ville,"$1,296,000",Condo,"$1,525 psf"
Singapore 822663 - D19,"Aircon,Bed","1,216 sqft / 112.97 sqm",2,3,"Breathing Taking Unblock View! Breezy & Spacious! Unit For Sale


Rare, Scenic Waterway View.
- 100% move in condition.
- Breezy & Spacious hall perfect for family time.
- Hall is so spacious that it even allows you to create an additional study room!
- Kitchen is well equipped with generous floor space and plenty of storage.","Furnishing,Fully Furnished,District,D19", - 99 years,https://www.99.co/singapore/sale/property/663b-punggol-drive-hdb-ZMUqqZ9R42w2qKtcZTwxiT?enquiry_position=27&enquiry_source=Search,663B Punggol Drive,"$630,000",HDB 3 Rooms,$518 psf
85 Pheng Geck Avenue - D13,"Clubhouse,Gym,Sauna,Fitness Corner,Parking,Security,Lap Pool,BBQ","1,238 sqft / 115.01 sqm",,,"Nin 3 bedroom for sale with tenancy

Nearby developments include:
Right next to Potong Pasir MRT (2mins walking distance)
via MRT:
- 3mins to Nex Shopping Mall
- 4mins to City Square Mall
- 8mins to Dhoby Ghaut MRT Interchange (Plaza Singapura)
- 18mins to Orchard Road
- 21mins to Raffles Place
- 23mins to Marina Bay Sands

- Nin residences has well connected road and easy access to 3 major expressway. PIE, KPE and CTE which is well connected to other parts of the island.

St Andrews, Stamford American School and Cedars School are within 1 km radius for your children good education environment.
Via Car:
- 2mins to Cedar Girls&#39; Secondary School
- 3mins to Stamford American International School
- 5mins to St Andrew&#39;s Junior / Secondary School / Junior College

Squarish layout with spacious living, and bedroom area.

Good quality finishing provided-600mm x 600mm natural marble in living area, and timber strip flooring in all bedrooms.

Nestled in upcoming Bidadari Estate, this area is expected to grow in density, infrastrucure and the properties are likely to appreciate more.

GREAT VALUE!!

Nearby Developments include Sennett Residences, The Venue Residences, Blossoms @ Woodleigh, Parc Mondrian, Euro - Asia Park, Avon Park, Woodsville 28, 18 Woodsville, Poiz Residences, Casa Meya, Wan Tho Lodge, Moonstone Residences, Moonstone View, Meya Lodge, Platinum Edge, One Leicester, Suites @ Topaz, Leicester Suites, Park Colonial, Tre Ver, Affinity (U/C), Woodleigh Residence, Eight Riversuites, Park Colonial (U/C), Woodleigh Residences (U/C), The Tre Ver (U/C),  
PLS CALL Kevin ☎️ 97465616 FOR MORE DETAILS","Availability,Now,District,D13",2014 - 99 years,https://www.99.co/singapore/sale/property/nin-residence-condo-eJfzi7fQrkn5mitHYRv27F?enquiry_position=24&enquiry_source=Search,Nin Residence,"$1,600,000",Condo,"$1,292 psf"
72 West Coast Road - D5,"Clubhouse,Gym,Swimming Pool,Wading Pool,Playground,Parking,Security,BBQ","1,496 sqft / 138.98 sqm",3,3,"New Listing!
Varsity Park for Sale

Serious Seller!
3 Bedrooms
3 Baths
Size = 1496sqft
Unblock Pool View
Corner Unit
Quiet Facing
No Noon Sun
Balcony
Full Condo Facilities

Please call/SMS 83838300 to arrange for viewing.

Peter Loh
ERA Realty Network Pte Ltd
CEA No: R028064C
M: +65 83838300
W: www.83838300.com","Furnishing,Partially Furnished,Availability,Now,District,D05",2008 - 99 years,https://www.99.co/singapore/sale/property/varsity-park-condominium-condo-BuBaDwequgKb7RJp3KkLUW?enquiry_position=80&enquiry_source=Search,Varsity Park Condominium,"$1,780,000",Condo,"$1,190 psf"
6 Kovan Rise - D19,"Clubhouse,Renovated,Gym,Wading Pool,Jacuzzi,Steam Room,Fitness Corner,Parking,Security,Fibre Ready,Lap Pool,Balcony",893 sqft / 82.96 sqm,2,3,"3bedroom for Sales
 call for viewing 90616162


Min to Mrt !!
Be the first to Moving !!
Call/SMS Li Li Koh HP: (+65) 90616162
For Viewing Appt !! Be the first to view !!!

- Super Nice Layout !
- Excellent Loaction !
- Great Place to Stay !

Excellence layout ! Great Location !

Seller/Buyer all welcome.
List with me to get 100% exposure.

Selling and renting in the shortest time and with the BEST offer.
Owner pls call ME @ 90616162 Today !!!

Our experienced team targeted marketing and dedication make the ideal combination for success working as a team to maximise every opportunity to find the right client for 'OUR' property.

Call/SMS Li Li Koh HP: (+65) 90616162
Era Snr Marketing Director

www.lilikoh.com
www.new-condo-launch.com
ERA Multi Million Award Since 2009
ERA Asia Pacific Elite Since Award 2010
ERA Top 300 Achiever 2010
ERA Top 87 Achiever 2011
ERA TOP 22 Achiever 2012
ERA TOP 09 Achiever 2013
ERA TOP 94 Achiever 2014

8 @ woodleigh , poiz residences , potong pasir mrt, Nin residences , 18 Woodville , 28 Woodville , new condo launch , kovan residneces , kovan regency , scala , CHUN park , the CHUAN , golden hill park ,","Furnishing,Partially Furnished,Facing,North,Availability,Now,Tenancy Lease Expiry,27 Apr 2019,District,D19",2015 - 99 years,https://www.99.co/singapore/sale/property/kovan-regency-condo-4tzAmgmwtZoL3wkKASdVSV?enquiry_position=174&enquiry_source=Search,Kovan Regency,"$1,358,000",Condo,"$1,521 psf"
