address,amenities,area,bathrooms,bedrooms,description,details,lease,link,name,price,property_type,psf_price
2 Shunfu Road - D20,"Jogging Track,Games Room,Gym,Sea View,Steam Room,Tennis Court,Pond,Karaoke,Balcony,Infinity Pool,Pavilion,Greenery View,Lounge,Swimming Pool,Waterfall,Playground,Fibre Ready,Reflexology Path",527 sqft / 48.95 sqm,1,1,"Jadescape (Former Shunfu Ville)

Jadescape is situated along Shunfu Road, within close proximity to Bishan and Upper Thomson

Wide range of 613 units from 1 BR to 5 BR for different needs and budget

Approximately 7 minutes walk to Marymount MRT Station. Also within close proximity to the upcoming Thomson-East Coast Line station

Close proximity to various famous eateries and reputable schools like Raffles Institution and Catholic High

Good unit mix of 1 bedrooms to 5 bedroom units to suit different needs.

Call 88228988 Now To Enquire.","Furnishing,Unfurnished,Facing,North South,Availability,Now,District,D20",2023 - 99 years,https://www.99.co/singapore/sale/property/jadescape-condo-e9FjoXaDi83NRZj3793wK8,JadeScape,"$902,653",Condo,"$1,713 psf"
51 Tampines Lane - D18,"Jogging Track,Clubhouse,Sea View,Tennis Court,Pond,Balcony,Pavilion,Lap Pool,Greenery View,Lounge,Wading Pool,Jacuzzi,Playground,Fibre Ready,Reflexology Path,BBQ","1,033 sqft / 95.96 sqm",3,3,"Condominium living in Tampines, at affordable entry price

TREASURE AT TAMPINES

DISTRICT 18 – TAMPINES

Treasure at Tampines (former Tampines Court), is an exciting mega new development in a mature estate of Tampines, with a total of 2,203 units proudly developed by the reputable developer Sim Lian Group, located at Tampines St 11 (D18). Treasure signifies the luxuriance of riches and everything you hold dear. It resembles the celebration of moments and joys of living that are most valued.

This 99-years leasehold development has a modern and contemporary architecture with extensive use of glass to bring brightness and light into the living spaces. It provides a great variety of lifestyle options within the development with 128 wholesome facilities that cater to a wide spectrum of home owners.

Some facilities available within the development are:

Gourmet dining

Trampoline Courtyard

Aqua Aerobic Pool with Aqua gym equipment

Treasure Clubhouse

Wellness Corner(Elderly Fitness)

Fitness Garden(Adult Fitness)

Treasure at Tampines is within close proximity to reputable schools like Angsana Pri, Changkat Pri, Chongzheng Pri, Tampines Pri & Yumin Pri School, etc. additionally, there are plenty of shopping amenities available including Tampines Mall, Century Square, Tampines One, Our Tampines Hub, Eastpoint Mall, Giant & IKEA and Jewel at Changi Airport.

Project Highlights:

Minutes walk to Simei MRT (East West Line) & Tampines West MRT (Downtown Line)

Accessibility - Conveniently accessible islandwide via PIE & TPE

Reputable Schools - Angsana Pri, Changkat Pri, Chongzheng Pri, Tampines Pri & Yumin Pri School, etc

Shopping Conveniences - Tampines Mall, Century Square, Tampines One, Our Tampines Hub, Eastpoint Mall, Giant & Ikea, Jewel at Changi Airport, etc

Call 88228988 Now To Enquire.","Furnishing,Unfurnished,Facing,North South,Availability,Now,District,D18",2023 - 99 years,https://www.99.co/singapore/sale/property/treasure-at-tampines-condo-j2dc4hm2zX5qCGFnRcxwZ7,Treasure at Tampines,"$1,367,000",Condo,"$1,323 psf"
51 Tampines Lane - D18,"Jogging Track,Clubhouse,Sea View,Tennis Court,Pond,Balcony,Pavilion,Lap Pool,Greenery View,Lounge,Wading Pool,Jacuzzi,Playground,Fibre Ready,Reflexology Path,BBQ",915 sqft / 85.00 sqm,2,3,"Condominium living in Tampines, at affordable entry price

TREASURE AT TAMPINES

DISTRICT 18 – TAMPINES

Treasure at Tampines (former Tampines Court), is an exciting mega new development in a mature estate of Tampines, with a total of 2,203 units proudly developed by the reputable developer Sim Lian Group, located at Tampines St 11 (D18). Treasure signifies the luxuriance of riches and everything you hold dear. It resembles the celebration of moments and joys of living that are most valued.

This 99-years leasehold development has a modern and contemporary architecture with extensive use of glass to bring brightness and light into the living spaces. It provides a great variety of lifestyle options within the development with 128 wholesome facilities that cater to a wide spectrum of home owners.

Some facilities available within the development are:

Gourmet dining

Trampoline Courtyard

Aqua Aerobic Pool with Aqua gym equipment

Treasure Clubhouse

Wellness Corner(Elderly Fitness)

Fitness Garden(Adult Fitness)

Treasure at Tampines is within close proximity to reputable schools like Angsana Pri, Changkat Pri, Chongzheng Pri, Tampines Pri & Yumin Pri School, etc. additionally, there are plenty of shopping amenities available including Tampines Mall, Century Square, Tampines One, Our Tampines Hub, Eastpoint Mall, Giant & IKEA and Jewel at Changi Airport.

Project Highlights:

Minutes walk to Simei MRT (East West Line) & Tampines West MRT (Downtown Line)

Accessibility - Conveniently accessible islandwide via PIE & TPE

Reputable Schools - Angsana Pri, Changkat Pri, Chongzheng Pri, Tampines Pri & Yumin Pri School, etc

Shopping Conveniences - Tampines Mall, Century Square, Tampines One, Our Tampines Hub, Eastpoint Mall, Giant & Ikea, Jewel at Changi Airport, etc

Call 88228988 Now To Enquire.","Furnishing,Unfurnished,Facing,North South,Availability,Now,District,D18",2023 - 99 years,https://www.99.co/singapore/sale/property/treasure-at-tampines-condo-WMusiegdCNUA6Fukwj5WMW,Treasure at Tampines,"$1,118,000",Condo,"$1,222 psf"
51 Tampines Lane - D18,"Jogging Track,Clubhouse,Sea View,Tennis Court,Pond,Balcony,Pavilion,Lap Pool,Greenery View,Lounge,Wading Pool,Jacuzzi,Playground,Fibre Ready,Reflexology Path,BBQ",678 sqft / 62.98 sqm,2,2,"Condominium living in Tampines, at affordable entry price

TREASURE AT TAMPINES

DISTRICT 18 – TAMPINES

Treasure at Tampines (former Tampines Court), is an exciting mega new development in a mature estate of Tampines, with a total of 2,203 units proudly developed by the reputable developer Sim Lian Group, located at Tampines St 11 (D18). Treasure signifies the luxuriance of riches and everything you hold dear. It resembles the celebration of moments and joys of living that are most valued.

This 99-years leasehold development has a modern and contemporary architecture with extensive use of glass to bring brightness and light into the living spaces. It provides a great variety of lifestyle options within the development with 128 wholesome facilities that cater to a wide spectrum of home owners.

Some facilities available within the development are:

Gourmet dining

Trampoline Courtyard

Aqua Aerobic Pool with Aqua gym equipment

Treasure Clubhouse

Wellness Corner(Elderly Fitness)

Fitness Garden(Adult Fitness)

Treasure at Tampines is within close proximity to reputable schools like Angsana Pri, Changkat Pri, Chongzheng Pri, Tampines Pri & Yumin Pri School, etc. additionally, there are plenty of shopping amenities available including Tampines Mall, Century Square, Tampines One, Our Tampines Hub, Eastpoint Mall, Giant & IKEA and Jewel at Changi Airport.

Project Highlights:

Minutes walk to Simei MRT (East West Line) & Tampines West MRT (Downtown Line)

Accessibility - Conveniently accessible islandwide via PIE & TPE

Reputable Schools - Angsana Pri, Changkat Pri, Chongzheng Pri, Tampines Pri & Yumin Pri School, etc

Shopping Conveniences - Tampines Mall, Century Square, Tampines One, Our Tampines Hub, Eastpoint Mall, Giant & Ikea, Jewel at Changi Airport, etc

Call 88228988 Now To Enquire.","Furnishing,Unfurnished,Facing,North South,Availability,Now,District,D18",2023 - 99 years,https://www.99.co/singapore/sale/property/treasure-at-tampines-condo-WPFhHNqHVNeFLavhcwphgm,Treasure at Tampines,"$925,000",Condo,"$1,364 psf"
51 Tampines Lane - D18,"Jogging Track,Clubhouse,Sea View,Tennis Court,Pond,Balcony,Pavilion,Lap Pool,Greenery View,Lounge,Wading Pool,Jacuzzi,Playground,Fibre Ready,Reflexology Path,BBQ",678 sqft / 62.98 sqm,2,2,"Condominium living in Tampines, at affordable entry price

TREASURE AT TAMPINES

DISTRICT 18 – TAMPINES

Treasure at Tampines (former Tampines Court), is an exciting mega new development in a mature estate of Tampines, with a total of 2,203 units proudly developed by the reputable developer Sim Lian Group, located at Tampines St 11 (D18). Treasure signifies the luxuriance of riches and everything you hold dear. It resembles the celebration of moments and joys of living that are most valued.

This 99-years leasehold development has a modern and contemporary architecture with extensive use of glass to bring brightness and light into the living spaces. It provides a great variety of lifestyle options within the development with 128 wholesome facilities that cater to a wide spectrum of home owners.

Some facilities available within the development are:

Gourmet dining

Trampoline Courtyard

Aqua Aerobic Pool with Aqua gym equipment

Treasure Clubhouse

Wellness Corner(Elderly Fitness)

Fitness Garden(Adult Fitness)

Treasure at Tampines is within close proximity to reputable schools like Angsana Pri, Changkat Pri, Chongzheng Pri, Tampines Pri & Yumin Pri School, etc. additionally, there are plenty of shopping amenities available including Tampines Mall, Century Square, Tampines One, Our Tampines Hub, Eastpoint Mall, Giant & IKEA and Jewel at Changi Airport.

Project Highlights:

Minutes walk to Simei MRT (East West Line) & Tampines West MRT (Downtown Line)

Accessibility - Conveniently accessible islandwide via PIE & TPE

Reputable Schools - Angsana Pri, Changkat Pri, Chongzheng Pri, Tampines Pri & Yumin Pri School, etc

Shopping Conveniences - Tampines Mall, Century Square, Tampines One, Our Tampines Hub, Eastpoint Mall, Giant & Ikea, Jewel at Changi Airport, etc

Call 88228988 Now To Enquire.","Furnishing,Unfurnished,Facing,North South,Availability,Now,District,D18",2023 - 99 years,https://www.99.co/singapore/sale/property/treasure-at-tampines-condo-MKDKEswNUn8tUP55sJ9Kx3,Treasure at Tampines,"$890,000",Condo,"$1,313 psf"
45 Amber Road - D15,"Clubhouse,Gym,Spa Pavilion,Sea View,Balcony,Fun Pool,Pavilion,Hammocks,Reflexology Path,Greenery View,Lounge,Wading Pool,Spa Pool,Playground,Security,Fibre Ready,Lap Pool,Tennis Court","1,130 sqft / 104.98 sqm",2,3,Call 88228988 to enquire!,"Furnishing,Unfurnished,Facing,North South,Availability,Now,District,D15",2021 - Freehold,https://www.99.co/singapore/sale/property/amber-45-condo-VDdxoGJkMVAtPuTH7EyyW9,Amber 45,"$2,258,000",Condo,"$1,998 psf"
2 Upper Serangoon Crescent - D19,"Jogging Track,Spa Pool,Function Room,Water Feature,Gym,Tennis Court,Badminton Court,Outdoor Dining,Patio / PES,Balcony,Yoga Corner,Pavilion,Hammocks,Lap Pool,Greenery View,Mini Golf Range,Wading Pool,Viewing Deck,Lounge,Swimming Pool,Utility Room,Hydrotherapy Pool,Playground,Fitness Corner,Security,Reflexology Path,BBQ,Study Room",645 sqft / 59.92 sqm,1,1,"Call Now Tracy Lee 97802802
Mid floor good facing 
Good size living hall.
No afternoon Sun privacy.
Good Size balcony windy bright , 
Pool facing and facilities view

Easy access transportation to market and shopping mall and nearest amenities 
Short drive to nearest food court and mall such as Kopitiam Square, Kang Kar Mall, Haugang Mall, Heartland Mall.
Bus services to Buangkok MRT , Haugang MRT , Sengkang MRT and Punggol MRT.
 Nearest School 
Pei Hwa Presbyterian primary School
Pei Hwa Secondary School
Fernvale Primary School
Anchor Green Primary School
Nan Chian Primary School
Nan Chian High School 
Mee Toh School

Call Viewing appoitment at HP Tracy Lee 978028022","District,D19",2016 - 99 years,https://www.99.co/singapore/sale/property/riversails-condo-VwDcsgnhA2MDxvYaBWfxQ5,Riversails,"$729,000",Condo,"$1,130 psf"
67 Hougang Avenue 7 - D19,"Jogging Track,Clubhouse,Function Room,Gym,Sea View,Steam Room,Tennis Court,Balcony,Yoga Corner,Hammocks,Greenery View,Pool Deck,Playground,Fibre Ready,Lap Pool,BBQ","1,679 sqft / 155.98 sqm",4,5,"Located at Hougang Avenue 7, its location boosts the following conveniences and lifestyles:

Close Proximity to MRT stations such as Hougang, Buangkok and Kovan MRT

Easy access to wide array of amenities including dining, entertainment and shopping at Hougang Mall, Heartland Mall and Compass Point which are approximately 2km away from the condominium

Fantastic view of the Serangoon River

Call 88228988 Now To Enquire.","Furnishing,Unfurnished,Facing,North South,Availability,Now,District,D19",2024 - 99 years,https://www.99.co/singapore/sale/property/riverfront-residences-condo-CTP8NQkhxpcvfq8hU5gynS,Riverfront Residences,"$2,130,000",Condo,"$1,269 psf"
8 Hillview Rise - D23,"Bridge,Function Room,Clubhouse,High Ceiling,Sea View,Mid Floor,Outdoor Dining,Balcony,Bomb Shelter,Renovated,Greenery View,Pool Deck,Wading Pool,Lounge,Utility Room,Hydrotherapy Pool,Playground,Pool View,BBQ,Gym,City View,Low Floor,Yoga Corner,Steam Room,Tennis Court,Patio / PES,Infinity Pool,Fibre Ready,Hammocks,Maid Room,Viewing Deck,Swimming Pool,Jacuzzi,Fitness Corner,High Floor,Security,Lap Pool",484 sqft / 44.96 sqm,1,1,"***Midwood Condominium New Launching***

3 Minutes walk to Hill view MRT
best design 2 Block of 29 story condo, Total 564 units And 1 Block of 6- Storey MSCP, Childcare Center And  Communal Facilities On MK 10.Lot0579K At Hillview Rise ( Bukit Batok Planning Area).
Booking on 21 October
do not miss or regret.
Best units yet to be taken

Please call Grace Teng @+65 81268098 for VVIP Discount Preview Appointment


","Facing,North East,Availability,01 Sep 2024,District,D23", - 99 years,https://www.99.co/singapore/sale/property/midwood-condo-5v5FhXz55Y8EHcLp5KRrSY,Midwood,"$750,000",Condo,"$1,550 psf"
67 Hougang Avenue 7 - D19,"Jogging Track,Clubhouse,Function Room,Gym,Sea View,Steam Room,Tennis Court,Balcony,Yoga Corner,Hammocks,Greenery View,Pool Deck,Playground,Fibre Ready,Lap Pool,BBQ","1,485 sqft / 137.96 sqm",3,4,"Located at Hougang Avenue 7, its location boosts the following conveniences and lifestyles:

Close Proximity to MRT stations such as Hougang, Buangkok and Kovan MRT

Easy access to wide array of amenities including dining, entertainment and shopping at Hougang Mall, Heartland Mall and Compass Point which are approximately 2km away from the condominium

Fantastic view of the Serangoon River

Call 88228988 Now To Enquire.","Furnishing,Unfurnished,Facing,North South,Availability,Now,District,D19",2024 - 99 years,https://www.99.co/singapore/sale/property/riverfront-residences-condo-V27X7n6E7b49x4p29bw5LG,Riverfront Residences,"$1,923,000",Condo,"$1,295 psf"
285 Ocean Drive - D4,"Penthouse,Clubhouse,Roof Terrace,Water Feature,High Ceiling,Gym,Parking,Timber Deck,Sea View,Steam Room,Balcony,Fun Pool,Renovated,Maid Room,Utility Room,Jacuzzi,Playground,Top Floor,High Floor,Security,Lap Pool,BBQ","4,467 sqft / 414.99 sqm",5,5,"The Oceanfront @ Sentosa Cove offers luxurious seafront living. This unit offers an amazing unblocked view of the sea in every room. 

This unit offers: 
✦ RARE 4467sqft unit
✦ Full-height windows offering breathtaking views from the living room 
✦ RARE Unblocked Sea View in all rooms
✦ Bright & Breezy 
✦ Private lift access 
✦ Quality furnishings 
✦ Quality furnitures
✦ Well-maintained 

Layout: 
✦ 1st floor: Living room, Kitchen, Junior Suite with Ensuite Bathroom, Common Bedroom, Common Bath, Storeroom
✦ 2nd floor: Family Area, Master Suite with Ensuite Bathroom, Common Bedroom and Common Bath
✦ 3rd floor (Roof Terrace): Entertainment Room with Ensuite Bathroom, Pool & Jacuzzi 

High-end living is within your doorstep; Enjoy fine dining under the stars at Sentosa Cove’s Quayside Village. For sport and recreational purposes, head over to the One Degree 15 Marina Club and Sentosa Gold Club. Just a short drive away, the Resort World Sentosa integrated resort offers world-class leisure amenities for you and your loved ones. Vivocity, a mega mall, is also in close proximity. 

Contact me at Hester 91553897 to experience this amazing & prestigious unit!","District,D04",2010 - 99 years,https://www.99.co/singapore/sale/property/the-oceanfront-sentosa-cove-condo-8e4knFNauCAXkQYqxkDmz6,The Oceanfront @ Sentosa Cove,"$6,500,000",Condo,"$1,455 psf"
67 Hougang Avenue 7 - D19,"Jogging Track,Clubhouse,Function Room,Gym,Sea View,Steam Room,Tennis Court,Balcony,Yoga Corner,Hammocks,Greenery View,Pool Deck,Playground,Fibre Ready,Lap Pool,BBQ","1,410 sqft / 130.99 sqm",3,4,"Located at Hougang Avenue 7, its location boosts the following conveniences and lifestyles:

Close Proximity to MRT stations such as Hougang, Buangkok and Kovan MRT

Easy access to wide array of amenities including dining, entertainment and shopping at Hougang Mall, Heartland Mall and Compass Point which are approximately 2km away from the condominium

Fantastic view of the Serangoon River

Call 88228988 Now To Enquire.","Furnishing,Unfurnished,Facing,North South,Availability,Now,District,D19",2024 - 99 years,https://www.99.co/singapore/sale/property/riverfront-residences-condo-6mFaVt9GmXQjdH3uHnSAHn,Riverfront Residences,"$1,752,000",Condo,"$1,243 psf"
11 Lim Tua Tow Road - D19,"Fun Pool,Jet Pool,Lap Pool,Pool Deck,Hydrotherapy Pool,Playground,Fitness Corner,Pond,Security,Reflexology Path,BBQ,Hydrotherapy Pool",441 sqft / 40.97 sqm,1,1,"Cobroke Welcome! 

*Freehold Pte Condo For Sale*
*Casa Cambio* 
1 bedrm, 441 sqft 
🛁 1 bathrm
🔹 Low Floor
📍Tenanted till May 2020
🎯$738K negotiable 

☎️ Irinn Lee
*+65 9639 2843*
Propnex","Tenancy Lease Expiry,31 May 2020,District,D19",2015 - Freehold,https://www.99.co/singapore/sale/property/casa-cambio-condo-K6iREuYww69E44KVq4rz9D,Casa Cambio,"$738,000",Condo,"$1,673 psf"
67 Hougang Avenue 7 - D19,"Jogging Track,Clubhouse,Function Room,Gym,Sea View,Steam Room,Tennis Court,Balcony,Yoga Corner,Hammocks,Greenery View,Pool Deck,Playground,Fibre Ready,Lap Pool,BBQ",721 sqft / 66.98 sqm,2,2,"Located at Hougang Avenue 7, its location boosts the following conveniences and lifestyles:

Close Proximity to MRT stations such as Hougang, Buangkok and Kovan MRT

Easy access to wide array of amenities including dining, entertainment and shopping at Hougang Mall, Heartland Mall and Compass Point which are approximately 2km away from the condominium

Fantastic view of the Serangoon River

Call 88228988 Now To Enquire.","Furnishing,Unfurnished,Facing,North South,Availability,Now,District,D19",2024 - 99 years,https://www.99.co/singapore/sale/property/riverfront-residences-condo-vPQnjTDk6cXwF62gyMExwb,Riverfront Residences,"$977,000",Condo,"$1,355 psf"
67 Hougang Avenue 7 - D19,"Jogging Track,Clubhouse,Function Room,Gym,Sea View,Steam Room,Tennis Court,Balcony,Yoga Corner,Hammocks,Greenery View,Pool Deck,Playground,Fibre Ready,Lap Pool,BBQ","2,110 sqft / 196.02 sqm",3,4,"Located at Hougang Avenue 7, its location boosts the following conveniences and lifestyles:

Close Proximity to MRT stations such as Hougang, Buangkok and Kovan MRT

Easy access to wide array of amenities including dining, entertainment and shopping at Hougang Mall, Heartland Mall and Compass Point which are approximately 2km away from the condominium

Fantastic view of the Serangoon River

Call 88228988 Now To Enquire.","Furnishing,Unfurnished,Facing,North South,Availability,Now,District,D19",2024 - 99 years,https://www.99.co/singapore/sale/property/riverfront-residences-condo-BCBYMDkyGa6kyj7YxN8WAn,Riverfront Residences,"$2,447,000",Condo,"$1,160 psf"
67 Hougang Avenue 7 - D19,"Jogging Track,Clubhouse,Function Room,Gym,Sea View,Steam Room,Tennis Court,Balcony,Yoga Corner,Hammocks,Greenery View,Pool Deck,Playground,Fibre Ready,Lap Pool,BBQ",872 sqft / 81.01 sqm,2,3,"Located at Hougang Avenue 7, its location boosts the following conveniences and lifestyles:

Close Proximity to MRT stations such as Hougang, Buangkok and Kovan MRT

Easy access to wide array of amenities including dining, entertainment and shopping at Hougang Mall, Heartland Mall and Compass Point which are approximately 2km away from the condominium

Fantastic view of the Serangoon River

Call 88228988 Now To Enquire.","Furnishing,Unfurnished,Facing,North South,Availability,Now,District,D19",2024 - 99 years,https://www.99.co/singapore/sale/property/riverfront-residences-condo-g6uwcxGEJEjQpiTsCWGU2h,Riverfront Residences,"$1,173,000",Condo,"$1,345 psf"
67 Hougang Avenue 7 - D19,"Jogging Track,Clubhouse,Function Room,Gym,Sea View,Steam Room,Tennis Court,Balcony,Yoga Corner,Hammocks,Greenery View,Pool Deck,Playground,Fibre Ready,Lap Pool,BBQ",915 sqft / 85.00 sqm,2,3,"Located at Hougang Avenue 7, its location boosts the following conveniences and lifestyles:

Close Proximity to MRT stations such as Hougang, Buangkok and Kovan MRT

Easy access to wide array of amenities including dining, entertainment and shopping at Hougang Mall, Heartland Mall and Compass Point which are approximately 2km away from the condominium

Fantastic view of the Serangoon River

Call 88228988 Now To Enquire.","Furnishing,Unfurnished,Facing,North South,Availability,Now,District,D19",2024 - 99 years,https://www.99.co/singapore/sale/property/riverfront-residences-condo-tdyd7wV997GSVxjNrkMBJT,Riverfront Residences,"$1,182,000",Condo,"$1,292 psf"
67 Hougang Avenue 7 - D19,"Jogging Track,Clubhouse,Function Room,Gym,Sea View,Steam Room,Tennis Court,Balcony,Yoga Corner,Hammocks,Greenery View,Pool Deck,Playground,Fibre Ready,Lap Pool,BBQ","1,087 sqft / 100.98 sqm",2,3,"Located at Hougang Avenue 7, its location boosts the following conveniences and lifestyles:

Close Proximity to MRT stations such as Hougang, Buangkok and Kovan MRT

Easy access to wide array of amenities including dining, entertainment and shopping at Hougang Mall, Heartland Mall and Compass Point which are approximately 2km away from the condominium

Fantastic view of the Serangoon River

Call 88228988 Now To Enquire.","Furnishing,Unfurnished,Facing,North South,Availability,Now,District,D19",2024 - 99 years,https://www.99.co/singapore/sale/property/riverfront-residences-condo-n7HrttqNsj5QdoVCbR6HKW,Riverfront Residences,"$1,307,000",Condo,"$1,202 psf"
67 Hougang Avenue 7 - D19,"Jogging Track,Clubhouse,Function Room,Gym,Sea View,Steam Room,Tennis Court,Balcony,Yoga Corner,Hammocks,Greenery View,Pool Deck,Playground,Fibre Ready,Lap Pool,BBQ","1,066 sqft / 99.03 sqm",2,3,"Located at Hougang Avenue 7, its location boosts the following conveniences and lifestyles:

Close Proximity to MRT stations such as Hougang, Buangkok and Kovan MRT

Easy access to wide array of amenities including dining, entertainment and shopping at Hougang Mall, Heartland Mall and Compass Point which are approximately 2km away from the condominium

Fantastic view of the Serangoon River

Call 88228988 Now To Enquire.","Furnishing,Unfurnished,Facing,North South,Availability,Now,District,D19",2024 - 99 years,https://www.99.co/singapore/sale/property/riverfront-residences-condo-o5a7kM6a4beufuZQGvG7Fe,Riverfront Residences,"$1,347,000",Condo,"$1,264 psf"
67 Hougang Avenue 7 - D19,"Jogging Track,Clubhouse,Function Room,Gym,Sea View,Steam Room,Tennis Court,Balcony,Yoga Corner,Hammocks,Greenery View,Pool Deck,Playground,Fibre Ready,Lap Pool,BBQ",689 sqft / 64.01 sqm,1,2,"Located at Hougang Avenue 7, its location boosts the following conveniences and lifestyles:

Close Proximity to MRT stations such as Hougang, Buangkok and Kovan MRT

Easy access to wide array of amenities including dining, entertainment and shopping at Hougang Mall, Heartland Mall and Compass Point which are approximately 2km away from the condominium

Fantastic view of the Serangoon River

Call 88228988 Now To Enquire.","Furnishing,Unfurnished,Facing,North South,Availability,Now,District,D19",2024 - 99 years,https://www.99.co/singapore/sale/property/riverfront-residences-condo-3JZN9yeNohxtD5t2h6xYcj,Riverfront Residences,"$953,000",Condo,"$1,383 psf"
67 Hougang Avenue 7 - D19,"Jogging Track,Clubhouse,Function Room,Gym,Sea View,Steam Room,Tennis Court,Balcony,Yoga Corner,Hammocks,Greenery View,Pool Deck,Playground,Fibre Ready,Lap Pool,BBQ",517 sqft / 48.03 sqm,1,1,"Located at Hougang Avenue 7, its location boosts the following conveniences and lifestyles:

Close Proximity to MRT stations such as Hougang, Buangkok and Kovan MRT

Easy access to wide array of amenities including dining, entertainment and shopping at Hougang Mall, Heartland Mall and Compass Point which are approximately 2km away from the condominium

Fantastic view of the Serangoon River

Call 88228988 Now To Enquire.","Furnishing,Unfurnished,Facing,North South,Availability,Now,District,D19",2024 - 99 years,https://www.99.co/singapore/sale/property/riverfront-residences-condo-2KxvX93aZfJAYMXtoJunsc,Riverfront Residences,"$702,000",Condo,"$1,358 psf"
6 Makeway Avenue - D9,"Gym,Sea View,Steam Room,Tennis Court,Balcony,Pavilion,Greenery View,Pool Deck,Lounge,Hydrotherapy Pool,Wading Pool,Spa Pool,Playground,Security,Fibre Ready,Lap Pool",915 sqft / 85.00 sqm,2,3,Call 82682307 to enquire!,"Furnishing,Unfurnished,Facing,North South,Availability,Now,District,D09", - 99 years,https://www.99.co/singapore/sale/property/kopar-at-newton-condo-49TxpuZdbUtJ5P7X23uhtN,Kopar At Newton,"$1,980,000",Condo,"$2,164 psf"
67 Hougang Avenue 7 - D19,"Jogging Track,Clubhouse,Function Room,Gym,Sea View,Steam Room,Tennis Court,Balcony,Yoga Corner,Hammocks,Greenery View,Pool Deck,Playground,Fibre Ready,Lap Pool,BBQ",581 sqft / 53.97 sqm,1,1,"Located at Hougang Avenue 7, its location boosts the following conveniences and lifestyles:

Close Proximity to MRT stations such as Hougang, Buangkok and Kovan MRT

Easy access to wide array of amenities including dining, entertainment and shopping at Hougang Mall, Heartland Mall and Compass Point which are approximately 2km away from the condominium

Fantastic view of the Serangoon River

Call 88228988 Now To Enquire.","Furnishing,Unfurnished,Facing,North South,Availability,Now,District,D19",2024 - 99 years,https://www.99.co/singapore/sale/property/riverfront-residences-condo-vsANPVpWq8xE2QCVKrC9Qc,Riverfront Residences,"$699,000",Condo,"$1,203 psf"
45 Amber Road - D15,"Clubhouse,Gym,Spa Pavilion,Sea View,Balcony,Fun Pool,Pavilion,Hammocks,Reflexology Path,Greenery View,Lounge,Wading Pool,Spa Pool,Playground,Security,Fibre Ready,Lap Pool,Tennis Court","1,593 sqft / 147.99 sqm",4,4,Call 88228988 to enquire!,"Furnishing,Unfurnished,Facing,North South,Availability,Now,District,D15",2021 - Freehold,https://www.99.co/singapore/sale/property/amber-45-condo-WDkMUnqeWCtVbLHucq2fNe,Amber 45,"$3,500,000",Condo,"$2,197 psf"
122 Beach Road - D7,"Jogging Track,Open Terrace,Pavilion,Water Feature,Sky Terrace,Greenery View,Pool Deck,Meeting Room,Lounge,Sea View,Fitness Corner,Fibre Ready,Lap Pool,Balcony",409 sqft / 37.99 sqm,1,1,"EXPERIENCE PREMIUM CONDO LIVING IN THE HEART OF BEACH ROAD

BEACH ROAD –DISTRICT 7

All residents will enjoy exclusive membership to Midtown Hub, where they can network, socialize and connect with a like-minded community of innovative thought leaders. It is a space that is alive with energy and activity.

Project Highlights:

Residential Component of Guoco Midtown

Excellent Connectivity via 4 MRT lines / expressways

Conserved Building: Former Beach Road Police Station

Marina Bay & Kallang Basin Views

Work, Live & Play: Grade A offices, public & retail spaces, exclusive residences

A brand new condominium in District 7 developed by renowned developer, GuocoLand

Part of Guoco Midtown that comprises premium Grade A office space, public and retail spaces, exclusive residences, and the former Beach Road Police Station, a conserved building

Just 5 minutes’ walk to Bugis MRT Station and a short drive away to Esplanade and City Hall MRT stations to connect to the rest of the city

Located within Central Business District, at the intersection of two key development corridors along Beach Road and Ophir-Rochor Road

Key connector between 3 office micromarkets – City Hall, Marina Centre & Bugis

Served by four MRT lines and Nicoll Highway, as well as the North-South Expressway in the future

Great unit mix of 219 residential units consisting of 1 to 3 bedroom units ranging from 409sqft to 1,324 sqft

Shopping, dining and lifestyle amenities close by through Suntec City, Bugis Junction, Raffles City and Marina Bay Sands

Healthcare facilities easily a short drive away such as Raffles Hospital (North Bridge Road), Novena Medical Centre

Project Details:

Developer: Guocoland

Address: 122 Beach Road

Property Type: Private Condominium

Tenure: 99 year lease hold

Total Units: 219 units

Unit Mix: 1 bedroom, 2 bedroom, 2 bedroom duplex, 3 bedroom duplex

Call 83880009 Now To Enquire.","Furnishing,Unfurnished,Facing,North South,Availability,Now,District,D07",2022 - 99 years,https://www.99.co/singapore/sale/property/midtown-bay-condo-vrrkTMBcSJwkb7Q6xmQ8HE,Midtown Bay,"$1,397,700",Condo,"$3,417 psf"
